,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,member_11,member_12,member_13,member_14,member_15,member_16,member_17,member_18,member_19,member_20,member_21,member_22,member_23,member_24,member_25
2021-01-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 07:00:00,0.007920375043486,0.0,0.03688477508726,0.03688477508726,0.007920375043486,0.007920375043486,0.007137881977708,0.008565587905444,0.007920375043486,0.03688477508726,0.03688477508726,0.007920375043486,0.007920375043486,0.029004603411762,0.029004603411762,0.008565587905444,0.0,0.0,0.007920375043486,0.008565587905444,0.029004603411762,0.03688477508726,0.009014065161089,0.008565587905444,0.029004603411762
2021-01-19 08:00:00,0.1171993977455339,0.034953206382957,0.136424190094012,0.136424190094012,0.1171993977455339,0.1171993977455339,0.252753966758491,0.03614122364118,0.1171993977455339,0.136424190094012,0.136424190094012,0.1171993977455339,0.1171993977455339,0.13390870689295,0.13390870689295,0.03614122364118,0.082395014265973,0.082395014265973,0.1171993977455339,0.03614122364118,0.13390870689295,0.136424190094012,0.281478190276755,0.03614122364118,0.13390870689295
2021-01-19 09:00:00,0.335004565078621,0.051516105873961,0.237608178890283,0.237608178890283,0.335004565078621,0.335004565078621,0.321672716929463,0.044442426623219,0.335004565078621,0.237608178890283,0.237608178890283,0.335004565078621,0.335004565078621,0.123964864253748,0.123964864253748,0.044442426623219,0.140769665753014,0.140769665753014,0.335004565078621,0.044442426623219,0.123964864253748,0.237608178890283,0.264800031993867,0.044442426623219,0.123964864253748
2021-01-19 10:00:00,0.299918821495953,0.064739389340952,0.1746719896116969,0.1746719896116969,0.299918821495953,0.299918821495953,0.287042359832611,0.065687739957004,0.299918821495953,0.1746719896116969,0.1746719896116969,0.299918821495953,0.299918821495953,0.225178662022754,0.225178662022754,0.065687739957004,0.156264517288734,0.156264517288734,0.299918821495953,0.065687739957004,0.225178662022754,0.1746719896116969,0.328863280240947,0.065687739957004,0.225178662022754
2021-01-19 11:00:00,0.137214888846961,0.056602373931938,0.169889610064197,0.169889610064197,0.137214888846961,0.137214888846961,0.1778135573662579,0.050878494932844,0.137214888846961,0.169889610064197,0.169889610064197,0.137214888846961,0.137214888846961,0.234165979554465,0.234165979554465,0.050878494932844,0.0971495944514369,0.0971495944514369,0.137214888846961,0.050878494932844,0.234165979554465,0.169889610064197,0.161931003368223,0.050878494932844,0.234165979554465
2021-01-19 12:00:00,0.073530829855653,0.083507107450102,0.08840966625374,0.08840966625374,0.073530829855653,0.073530829855653,0.1024095881257369,0.105215823897819,0.073530829855653,0.08840966625374,0.08840966625374,0.073530829855653,0.073530829855653,0.041181471454774,0.041181471454774,0.105215823897819,0.0401086327154789,0.0401086327154789,0.073530829855653,0.105215823897819,0.041181471454774,0.08840966625374,0.071000724387969,0.105215823897819,0.041181471454774
2021-01-19 13:00:00,0.015807660696076,0.015934008085347,0.050436868894247,0.050436868894247,0.015807660696076,0.015807660696076,0.062576940130877,0.033331074438838,0.015807660696076,0.050436868894247,0.050436868894247,0.015807660696076,0.015807660696076,0.071572337187728,0.071572337187728,0.033331074438838,0.0917758459500249,0.0917758459500249,0.015807660696076,0.033331074438838,0.071572337187728,0.050436868894247,0.151827369630337,0.033331074438838,0.071572337187728
2021-01-19 14:00:00,0.022920325218105,0.032231190975445,0.025505981422277,0.025505981422277,0.022920325218105,0.022920325218105,0.019402985209041,0.090829899575283,0.022920325218105,0.025505981422277,0.025505981422277,0.022920325218105,0.022920325218105,0.0011069256694649,0.0011069256694649,0.090829899575283,0.0235948353517219,0.0235948353517219,0.022920325218105,0.090829899575283,0.0011069256694649,0.025505981422277,0.00899365915141,0.090829899575283,0.0011069256694649
2021-01-19 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 07:00:00,0.013865640008406,0.002248352389702,0.0164936586018639,0.0164936586018639,0.013865640008406,0.013865640008406,0.006809269960615,0.0355048998486439,0.013865640008406,0.0164936586018639,0.0164936586018639,0.013865640008406,0.013865640008406,0.00996516243184,0.00996516243184,0.0355048998486439,0.003638835111158,0.003638835111158,0.013865640008406,0.0355048998486439,0.00996516243184,0.0164936586018639,0.00770015475297,0.0355048998486439,0.00996516243184
2021-01-20 08:00:00,0.208444479205106,0.05196999105951,0.1929863874188089,0.1929863874188089,0.208444479205106,0.208444479205106,0.081403101439134,0.21305182483071,0.208444479205106,0.1929863874188089,0.1929863874188089,0.208444479205106,0.208444479205106,0.064472625768149,0.064472625768149,0.21305182483071,0.10864668610992,0.10864668610992,0.208444479205106,0.21305182483071,0.064472625768149,0.1929863874188089,0.05387417329992,0.21305182483071,0.064472625768149
2021-01-20 09:00:00,0.544413682422093,0.025228041257344,0.415181893860593,0.415181893860593,0.544413682422093,0.544413682422093,0.398000246407741,0.49239164282096,0.544413682422093,0.415181893860593,0.415181893860593,0.544413682422093,0.544413682422093,0.210100659388816,0.210100659388816,0.49239164282096,0.188242051687467,0.188242051687467,0.544413682422093,0.49239164282096,0.210100659388816,0.415181893860593,0.129188027293929,0.49239164282096,0.210100659388816
2021-01-20 10:00:00,0.609304610261553,0.210955433224829,0.488799092681753,0.488799092681753,0.609304610261553,0.609304610261553,0.563071218934321,0.7011298188510209,0.609304610261553,0.488799092681753,0.488799092681753,0.609304610261553,0.609304610261553,0.454364670631836,0.454364670631836,0.7011298188510209,0.457645987206015,0.457645987206015,0.609304610261553,0.7011298188510209,0.454364670631836,0.488799092681753,0.489598586928464,0.7011298188510209,0.454364670631836
2021-01-20 11:00:00,0.657523187463715,0.4336531966356289,0.445726840535276,0.445726840535276,0.657523187463715,0.657523187463715,0.596578520354423,0.7993242100656139,0.657523187463715,0.445726840535276,0.445726840535276,0.657523187463715,0.657523187463715,0.604872320824289,0.604872320824289,0.7993242100656139,0.5767799284713628,0.5767799284713628,0.657523187463715,0.7993242100656139,0.604872320824289,0.445726840535276,0.588952968933614,0.7993242100656139,0.604872320824289
2021-01-20 12:00:00,0.464033893757582,0.5968577777788,0.084207218491687,0.084207218491687,0.464033893757582,0.464033893757582,0.239429580317833,0.8714759452211529,0.464033893757582,0.084207218491687,0.084207218491687,0.464033893757582,0.464033893757582,0.119802826184226,0.119802826184226,0.8714759452211529,0.3739053017439329,0.3739053017439329,0.464033893757582,0.8714759452211529,0.119802826184226,0.084207218491687,0.627173504598621,0.8714759452211529,0.119802826184226
2021-01-20 13:00:00,0.0233483780597739,0.449746423045437,0.053902333765642,0.053902333765642,0.0233483780597739,0.0233483780597739,0.0812379065345079,0.49041736200705,0.0233483780597739,0.053902333765642,0.053902333765642,0.0233483780597739,0.0233483780597739,0.065064899711678,0.065064899711678,0.49041736200705,0.041873906320746,0.041873906320746,0.0233483780597739,0.49041736200705,0.065064899711678,0.053902333765642,0.053247588903785,0.49041736200705,0.065064899711678
2021-01-20 14:00:00,0.014111996699058,0.210159370543589,0.019033405563588,0.019033405563588,0.014111996699058,0.014111996699058,0.017807543063806,0.194693082553578,0.014111996699058,0.019033405563588,0.019033405563588,0.014111996699058,0.014111996699058,0.0757275835405899,0.0757275835405899,0.194693082553578,0.023463383468211,0.023463383468211,0.014111996699058,0.194693082553578,0.0757275835405899,0.019033405563588,0.0224893777704099,0.194693082553578,0.0757275835405899
2021-01-20 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 07:00:00,0.106437836255153,0.0062369694466819,0.159050508985641,0.159050508985641,0.106437836255153,0.106437836255153,0.0106400392331249,0.020379033452531,0.106437836255153,0.159050508985641,0.159050508985641,0.106437836255153,0.106437836255153,0.011108690664793,0.011108690664793,0.020379033452531,0.005837723299361,0.005837723299361,0.106437836255153,0.020379033452531,0.011108690664793,0.159050508985641,0.003316907613598,0.020379033452531,0.011108690664793
2021-01-21 08:00:00,0.33891325190012,0.055436776411422,0.33357253738371,0.33357253738371,0.33891325190012,0.33891325190012,0.215005212761731,0.1109967335632719,0.33891325190012,0.33357253738371,0.33357253738371,0.33891325190012,0.33891325190012,0.272311787743108,0.272311787743108,0.1109967335632719,0.090937364991993,0.090937364991993,0.33891325190012,0.1109967335632719,0.272311787743108,0.33357253738371,0.08492790584893,0.1109967335632719,0.272311787743108
2021-01-21 09:00:00,0.5676774102767139,0.058179402066501,0.549125355421943,0.549125355421943,0.5676774102767139,0.5676774102767139,0.627549734660375,0.0993919635909969,0.5676774102767139,0.549125355421943,0.549125355421943,0.5676774102767139,0.5676774102767139,0.482520556870014,0.482520556870014,0.0993919635909969,0.37012568790785,0.37012568790785,0.5676774102767139,0.0993919635909969,0.482520556870014,0.549125355421943,0.3306810092797619,0.0993919635909969,0.482520556870014
2021-01-21 10:00:00,0.7068463051522149,0.05690999107322,0.5742802367506059,0.5742802367506059,0.7068463051522149,0.7068463051522149,0.709338111345952,0.0694986304856249,0.7068463051522149,0.5742802367506059,0.5742802367506059,0.7068463051522149,0.7068463051522149,0.710698269347627,0.710698269347627,0.0694986304856249,0.628087451221981,0.628087451221981,0.7068463051522149,0.0694986304856249,0.710698269347627,0.5742802367506059,0.555346810854943,0.0694986304856249,0.710698269347627
2021-01-21 11:00:00,0.69285050549868,0.0673770818137979,0.5213218857116261,0.5213218857116261,0.69285050549868,0.69285050549868,0.745181165226524,0.0720482615386649,0.69285050549868,0.5213218857116261,0.5213218857116261,0.69285050549868,0.69285050549868,0.758687370369137,0.758687370369137,0.0720482615386649,0.660324295626697,0.660324295626697,0.69285050549868,0.0720482615386649,0.758687370369137,0.5213218857116261,0.388024032209172,0.0720482615386649,0.758687370369137
2021-01-21 12:00:00,0.5902559283380401,0.04330896265421,0.396565375089394,0.396565375089394,0.5902559283380401,0.5902559283380401,0.505430657170014,0.0591277504444979,0.5902559283380401,0.396565375089394,0.396565375089394,0.5902559283380401,0.5902559283380401,0.220591851353498,0.220591851353498,0.0591277504444979,0.2589369259401939,0.2589369259401939,0.5902559283380401,0.0591277504444979,0.220591851353498,0.396565375089394,0.112434084445158,0.0591277504444979,0.220591851353498
2021-01-21 13:00:00,0.041583008968882,0.030825340026493,0.087986933339764,0.087986933339764,0.041583008968882,0.041583008968882,0.0353998652107689,0.035161621189355,0.041583008968882,0.087986933339764,0.087986933339764,0.041583008968882,0.041583008968882,0.038385251368028,0.038385251368028,0.035161621189355,0.187321319588401,0.187321319588401,0.041583008968882,0.035161621189355,0.038385251368028,0.087986933339764,0.085750196304846,0.035161621189355,0.038385251368028
2021-01-21 14:00:00,0.022711960268058,0.035308839287127,0.0370772982835629,0.0370772982835629,0.022711960268058,0.022711960268058,0.18900397104141,0.0478142967084649,0.022711960268058,0.0370772982835629,0.0370772982835629,0.022711960268058,0.022711960268058,0.0219811016997949,0.0219811016997949,0.0478142967084649,0.027337931168825,0.027337931168825,0.022711960268058,0.0478142967084649,0.0219811016997949,0.0370772982835629,0.0028777312847159,0.0478142967084649,0.0219811016997949
2021-01-21 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 07:00:00,0.156955238886635,0.006536658363667,0.144693096156112,0.144693096156112,0.156955238886635,0.156955238886635,0.012977151177281,0.011538011576568,0.156955238886635,0.144693096156112,0.144693096156112,0.156955238886635,0.156955238886635,0.081571899344964,0.081571899344964,0.011538011576568,0.0062888794667269,0.0062888794667269,0.156955238886635,0.011538011576568,0.081571899344964,0.144693096156112,0.0148134771764769,0.011538011576568,0.081571899344964
2021-01-22 08:00:00,0.0956973829861399,0.04573722723266,0.127084475489384,0.127084475489384,0.0956973829861399,0.0956973829861399,0.1418998664638389,0.075170860147819,0.0956973829861399,0.127084475489384,0.127084475489384,0.0956973829861399,0.0956973829861399,0.091840509429121,0.091840509429121,0.075170860147819,0.061854948244661,0.061854948244661,0.0956973829861399,0.075170860147819,0.091840509429121,0.127084475489384,0.087750089306255,0.075170860147819,0.091840509429121
2021-01-22 09:00:00,0.067023041662142,0.077178487936852,0.068934176180667,0.068934176180667,0.067023041662142,0.067023041662142,0.084541477281299,0.078733198398777,0.067023041662142,0.068934176180667,0.068934176180667,0.067023041662142,0.067023041662142,0.063300855297017,0.063300855297017,0.078733198398777,0.0449753330498879,0.0449753330498879,0.067023041662142,0.078733198398777,0.063300855297017,0.068934176180667,0.0488486449704009,0.078733198398777,0.063300855297017
2021-01-22 10:00:00,0.033656965654889,0.149247116257712,0.041028183831213,0.041028183831213,0.033656965654889,0.033656965654889,0.0601588864089049,0.303693256417175,0.033656965654889,0.041028183831213,0.041028183831213,0.033656965654889,0.033656965654889,0.049871556417162,0.049871556417162,0.303693256417175,0.035984986573452,0.035984986573452,0.033656965654889,0.303693256417175,0.049871556417162,0.041028183831213,0.0472258148339649,0.303693256417175,0.049871556417162
2021-01-22 11:00:00,0.048358218415062,0.091587791314669,0.05700958052613,0.05700958052613,0.048358218415062,0.048358218415062,0.0444474721767709,0.103749680890788,0.048358218415062,0.05700958052613,0.05700958052613,0.048358218415062,0.048358218415062,0.042745639083463,0.042745639083463,0.103749680890788,0.036805844521128,0.036805844521128,0.048358218415062,0.103749680890788,0.042745639083463,0.05700958052613,0.0726398329684359,0.103749680890788,0.042745639083463
2021-01-22 12:00:00,0.039759739702146,0.077508510057429,0.037313374917315,0.037313374917315,0.039759739702146,0.039759739702146,0.033684434471397,0.07492463567197,0.039759739702146,0.037313374917315,0.037313374917315,0.039759739702146,0.039759739702146,0.034969361924992,0.034969361924992,0.07492463567197,0.033663014030065,0.033663014030065,0.039759739702146,0.07492463567197,0.034969361924992,0.037313374917315,0.0388316816770539,0.07492463567197,0.034969361924992
2021-01-22 13:00:00,0.0216201964531329,0.070528117398287,0.0634113672647609,0.0634113672647609,0.0216201964531329,0.0216201964531329,0.088690520094969,0.102646289770817,0.0216201964531329,0.0634113672647609,0.0634113672647609,0.0216201964531329,0.0216201964531329,0.017715773686624,0.017715773686624,0.102646289770817,0.02896807197788,0.02896807197788,0.0216201964531329,0.102646289770817,0.017715773686624,0.0634113672647609,0.03053444687065,0.102646289770817,0.017715773686624
2021-01-22 14:00:00,0.0,0.1816808144816939,0.0,0.0,0.0,0.0,0.000731992448209,0.1393766201628219,0.0,0.0,0.0,0.0,0.0,0.074222709547297,0.074222709547297,0.1393766201628219,0.010406042286709,0.010406042286709,0.0,0.1393766201628219,0.074222709547297,0.0,0.065153083854232,0.1393766201628219,0.074222709547297
2021-01-22 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
